"日付け","終値","始値","高値","安値","出来高","変化率 %"
"2021-10-09","129.752","119.326","135.000","118.800","47.93M","8.78%"
"2021-10-08","119.277","119.181","122.498","118.394","20.67M","0.08%"
"2021-10-07","119.181","119.844","121.765","116.341","26.44M","-0.63%"
"2021-10-06","119.933","120.901","122.850","113.799","38.07M","-0.80%"
"2021-10-05","120.901","115.560","121.200","115.105","30.62M","4.68%"
"2021-10-04","115.501","117.195","117.640","111.819","26.40M","-1.38%"
"2021-10-03","117.118","114.989","120.498","113.250","34.52M","1.85%"
"2021-10-02","114.990","115.887","118.857","112.022","30.41M","-0.74%"
"2021-10-01","115.851","106.200","118.612","105.250","53.00M","9.09%"
"2021-09-30","106.200","104.034","107.632","103.497","23.96M","2.08%"
"2021-09-29","104.034","99.724","110.500","99.085","31.10M","4.30%"
"2021-09-28","99.747","102.288","105.083","99.510","17.12M","-2.48%"
"2021-09-27","102.288","104.677","108.480","102.202","19.23M","-2.28%"
"2021-09-26","104.677","104.054","105.962","99.030","21.14M","0.60%"
"2021-09-25","104.054","104.602","105.937","101.352","16.76M","-0.52%"
"2021-09-24","104.602","110.575","110.706","98.016","44.93M","-5.40%"
"2021-09-23","110.575","110.462","111.800","106.500","23.81M","0.10%"
"2021-09-22","110.462","95.192","110.987","94.801","42.35M","16.32%"
"2021-09-21","94.964","100.998","105.111","93.998","48.96M","-5.97%"
"2021-09-20","100.998","115.500","115.700","95.952","76.46M","-12.56%"
"2021-09-19","115.500","118.348","119.240","114.738","14.68M","-2.41%"
"2021-09-18","118.348","117.386","120.477","116.536","10.55M","0.82%"
"2021-09-17","117.386","119.757","121.200","116.039","15.35M","-1.98%"
"2021-09-16","119.757","122.488","123.443","117.396","18.23M","-2.23%"
"2021-09-15","122.488","120.178","123.321","118.407","15.64M","1.92%"
"2021-09-14","120.178","116.951","120.294","116.364","16.03M","2.76%"
"2021-09-13","116.951","122.900","123.753","113.500","36.37M","-4.84%"
"2021-09-12","122.900","118.492","123.870","116.477","20.56M","3.72%"
"2021-09-11","118.492","116.299","122.479","115.600","22.98M","1.89%"
"2021-09-10","116.299","119.768","135.982","113.607","74.13M","-2.90%"
"2021-09-09","119.767","121.290","124.999","118.490","37.01M","-1.26%"
"2021-09-08","121.290","125.108","127.215","112.000","60.47M","-2.82%"
"2021-09-07","124.808","153.001","153.183","115.200","105.27M","-18.43%"
"2021-09-06","153.001","143.033","155.000","143.033","63.63M","6.97%"
"2021-09-05","143.033","137.901","143.500","136.013","24.70M","3.72%"
"2021-09-04","137.901","141.437","142.007","135.904","22.02M","-2.50%"
"2021-09-03","141.437","137.748","144.401","134.500","49.76M","2.68%"
"2021-09-02","137.748","135.792","141.860","134.251","48.52M","1.44%"
"2021-09-01","135.792","130.171","135.888","127.611","36.57M","4.29%"
"2021-08-31","130.200","120.913","135.420","120.030","49.47M","7.76%"
"2021-08-30","120.828","124.583","125.350","120.303","22.03M","-3.01%"
"2021-08-29","124.583","125.605","128.003","121.816","27.77M","-0.81%"
"2021-08-28","125.600","130.599","131.300","124.300","21.95M","-4.09%"
"2021-08-27","130.955","118.100","130.955","115.600","41.80M","10.91%"
"2021-08-26","118.068","129.000","130.395","117.561","48.71M","-8.47%"
"2021-08-25","129.000","125.076","129.400","122.000","34.98M","3.14%"
"2021-08-24","125.076","136.563","138.300","125.000","50.22M","-8.41%"
"2021-08-23","136.563","134.511","141.500","133.000","49.21M","1.60%"
"2021-08-22","134.410","133.240","137.499","129.801","35.42M","0.88%"
"2021-08-21","133.240","138.169","139.998","132.114","38.68M","-3.58%"
"2021-08-20","138.187","135.360","140.999","131.501","58.61M","2.09%"
"2021-08-19","135.360","125.675","135.454","119.700","68.48M","7.67%"
"2021-08-18","125.717","120.563","131.044","115.400","82.73M","4.30%"
"2021-08-17","120.537","129.608","133.817","119.300","78.78M","-6.93%"
"2021-08-16","129.518","140.495","144.650","126.000","67.57M","-7.82%"
"2021-08-15","140.500","139.936","147.501","132.500","120.56M","0.38%"
"2021-08-14","139.964","119.415","142.931","117.318","152.69M","17.21%"
"2021-08-13","119.415","106.733","120.000","105.256","69.33M","11.88%"
"2021-08-12","106.733","111.677","115.292","101.926","80.05M","-4.44%"
"2021-08-11","111.691","93.991","119.000","93.694","91.41M","18.83%"
"2021-08-10","93.991","90.239","95.000","88.337","40.70M","4.16%"
"2021-08-09","90.239","86.032","91.180","83.800","31.79M","4.89%"
"2021-08-08","86.032","90.111","92.705","85.164","35.34M","-4.53%"
"2021-08-07","90.111","82.156","90.449","81.599","43.80M","9.68%"
"2021-08-06","82.155","80.313","82.747","79.298","16.56M","2.29%"
"2021-08-05","80.313","79.903","80.950","76.803","16.32M","0.51%"
"2021-08-04","79.903","77.786","80.763","76.052","19.52M","2.76%"
"2021-08-03","77.758","80.757","81.400","76.514","25.03M","-3.72%"
"2021-08-02","80.766","79.577","84.800","78.451","24.05M","1.49%"
"2021-08-01","79.577","81.802","85.208","78.322","23.90M","-2.67%"
"2021-07-31","81.757","82.431","83.200","80.953","14.98M","-0.82%"
"2021-07-30","82.431","81.983","84.265","78.212","29.43M","0.37%"
"2021-07-29","82.125","80.523","83.774","76.540","23.98M","1.78%"
"2021-07-28","80.690","70.920","82.657","69.320","71.34M","13.76%"
"2021-07-27","70.932","68.769","71.831","67.303","21.57M","3.15%"
"2021-07-26","68.769","67.123","74.558","66.919","46.93M","2.45%"
"2021-07-25","67.123","67.349","67.349","65.353","12.55M","0.04%"
"2021-07-24","67.095","67.431","67.965","66.552","14.35M","-0.50%"
"2021-07-23","67.431","65.274","67.498","63.626","14.81M","3.30%"
"2021-07-22","65.274","62.997","66.400","61.800","18.62M","3.61%"
"2021-07-21","62.997","58.107","64.349","57.183","20.86M","8.42%"
"2021-07-20","58.107","61.141","62.448","56.700","27.32M","-4.96%"
"2021-07-19","61.141","64.501","64.803","60.613","15.86M","-5.21%"
"2021-07-18","64.501","63.991","66.157","63.123","11.32M","0.80%"
"2021-07-17","63.991","64.852","65.744","62.458","13.84M","-1.33%"
"2021-07-16","64.852","65.661","68.158","64.806","14.44M","-1.23%"
"2021-07-15","65.661","68.220","68.900","64.908","12.35M","-3.75%"
"2021-07-14","68.220","68.602","68.797","65.000","18.70M","-0.56%"
"2021-07-13","68.602","69.570","70.999","67.500","13.27M","-1.39%"
"2021-07-12","69.570","70.073","72.399","68.250","15.22M","-0.72%"
"2021-07-11","70.073","68.908","71.109","68.012","9.92M","1.69%"
"2021-07-10","68.908","70.226","71.500","67.600","11.50M","-1.88%"
"2021-07-09","70.226","68.424","71.236","65.200","20.79M","2.63%"
"2021-07-08","68.424","72.207","72.424","67.351","26.19M","-5.22%"
"2021-07-07","72.192","73.746","74.458","72.014","9.40M","-1.96%"
"2021-07-06","73.639","72.563","75.028","72.563","15.60M","1.48%"
"2021-07-05","72.563","77.398","77.398","72.563","21.87M","-6.25%"
"2021-07-04","77.398","77.072","77.398","77.052","15.31M","3.06%"
"2021-07-03","75.100","73.058","75.100","73.058","15.15M","2.80%"
"2021-07-02","73.058","73.703","73.703","73.058","16.26M","-0.88%"
"2021-07-01","73.703","78.500","78.500","73.521","22.13M","-6.07%"
"2021-06-30","78.469","78.131","78.469","74.628","32.38M","0.43%"
"2021-06-29","78.131","71.292","78.131","71.292","49.63M","9.59%"
"2021-06-28","71.292","71.800","71.800","69.398","22.59M","-0.66%"
"2021-06-27","71.766","68.368","71.766","67.152","24.68M","4.97%"
"2021-06-26","68.368","67.903","68.368","66.257","31.69M","0.64%"
"2021-06-25","67.933","74.500","74.500","67.933","44.12M","-8.81%"
"2021-06-24","74.500","70.984","74.500","70.984","42.07M","4.95%"
"2021-06-23","70.984","60.483","70.984","60.483","81.25M","17.59%"
"2021-06-22","60.366","66.939","66.939","60.366","136.08M","-9.82%"
"2021-06-21","66.939","85.181","85.181","66.939","74.07M","-21.42%"
"2021-06-20","85.181","83.733","85.181","83.672","44.67M","1.71%"
"2021-06-19","83.749","88.237","88.237","83.749","19.58M","-5.03%"
"2021-06-18","88.184","93.019","93.019","88.184","25.47M","-5.20%"
"2021-06-17","93.019","92.441","94.880","92.441","17.28M","0.63%"
"2021-06-16","92.441","95.636","95.636","91.993","21.51M","-3.37%"
"2021-06-15","95.663","98.300","98.300","95.663","18.55M","-2.68%"
"2021-06-14","98.300","96.756","98.300","96.756","30.44M","1.60%"
"2021-06-13","96.756","91.258","96.756","91.258","20.05M","6.02%"
"2021-06-12","91.258","93.083","93.083","91.258","27.66M","-1.96%"
"2021-06-11","93.083","95.443","95.443","93.083","22.57M","-2.47%"
"2021-06-10","95.443","101.307","101.307","95.443","27.33M","-5.79%"
"2021-06-09","101.304","95.723","101.304","95.564","42.10M","5.83%"
"2021-06-08","95.723","94.701","95.723","94.701","56.92M","1.08%"
"2021-06-07","94.701","103.799","103.799","94.701","41.98M","-8.69%"
"2021-06-06","103.709","101.610","103.709","101.610","18.81M","2.06%"
"2021-06-05","101.612","106.447","106.447","101.612","35.23M","-4.54%"
"2021-06-04","106.447","115.550","115.550","103.800","74.59M","-7.87%"
"2021-06-03","115.538","112.382","115.538","112.382","40.54M","2.81%"
"2021-06-02","112.382","111.068","112.382","110.666","34.90M","1.18%"
"2021-06-01","111.068","114.501","114.501","111.068","88.84M","-3.04%"
"2021-05-31","114.556","99.902","114.556","99.902","102.12M","14.67%"
"2021-05-30","99.902","92.300","99.902","92.300","54.26M","8.30%"
"2021-05-29","92.244","99.246","99.246","92.244","67.04M","-7.04%"
"2021-05-28","99.228","107.409","107.409","99.228","85.05M","-7.62%"
"2021-05-27","107.409","113.333","113.333","107.409","64.61M","-5.23%"
"2021-05-26","113.333","106.539","113.333","106.539","88.44M","6.38%"
"2021-05-25","106.539","108.904","108.904","106.539","156.79M","-2.11%"
"2021-05-24","108.833","86.550","108.833","86.550","130.07M","25.75%"
"2021-05-23","86.550","98.873","98.873","84.202","210.30M","-12.46%"
"2021-05-22","98.873","110.956","110.956","98.790","134.15M","-10.89%"
"2021-05-21","110.956","129.473","129.473","110.956","149.78M","-14.30%"
"2021-05-20","129.473","116.811","129.473","116.811","180.05M","10.85%"
"2021-05-19","116.800","173.546","173.546","116.800","375.86M","-32.70%"
"2021-05-18","173.546","164.196","173.546","164.196","146.42M","5.69%"
"2021-05-17","164.196","159.586","164.196","159.586","138.83M","2.88%"
"2021-05-16","159.606","163.273","172.095","159.606","129.77M","-2.28%"
"2021-05-15","163.329","154.012","163.329","154.012","138.89M","6.05%"
"2021-05-14","154.011","149.557","154.011","149.557","60.73M","2.98%"
"2021-05-13","149.557","139.341","149.557","139.341","150.75M","7.42%"
"2021-05-12","139.225","161.247","162.300","139.225","100.89M","-13.63%"
"2021-05-11","161.200","152.534","161.200","152.414","64.29M","5.68%"
"2021-05-10","152.534","167.350","167.350","152.534","95.22M","-8.85%"
"2021-05-09","167.350","170.397","170.397","165.152","62.21M","-1.79%"
"2021-05-08","170.397","172.081","172.081","170.397","38.65M","-0.98%"
"2021-05-07","172.081","174.877","174.877","172.081","88.06M","-1.60%"
"2021-05-06","174.878","175.578","176.253","174.878","143.69M","-0.40%"
"2021-05-05","175.582","151.688","175.582","151.688","115.90M","15.23%"
"2021-05-04","152.375","170.603","170.603","151.642","132.00M","-10.71%"
"2021-05-03","170.660","171.404","171.404","170.660","61.48M","-0.43%"
"2021-05-02","171.405","181.101","181.101","171.405","74.17M","-5.39%"
"2021-05-01","181.178","175.720","181.178","169.860","76.73M","3.06%"
"2021-04-30","175.800","153.181","175.800","153.181","145.46M","14.77%"
"2021-04-29","153.181","147.500","153.181","147.500","83.19M","3.85%"
"2021-04-28","147.500","152.999","152.999","147.500","102.79M","-3.59%"
"2021-04-27","152.999","148.255","153.101","148.255","140.38M","2.75%"
"2021-04-26","148.900","112.014","148.900","112.014","204.30M","32.93%"
"2021-04-25","112.014","113.563","117.351","112.014","113.65M","-1.42%"
"2021-04-24","113.624","127.154","127.154","113.624","100.78M","-10.64%"
"2021-04-23","127.155","124.567","127.155","120.001","273.82M","2.05%"
"2021-04-22","124.601","139.696","145.000","124.601","147.89M","-10.83%"
"2021-04-21","139.733","150.259","150.259","139.733","102.06M","-7.01%"
"2021-04-20","150.259","141.698","150.259","141.698","150.78M","6.04%"
"2021-04-19","141.698","154.741","165.982","141.698","155.76M","-8.43%"
"2021-04-18","154.741","168.563","168.563","154.741","274.57M","-8.20%"
"2021-04-17","168.563","168.717","168.717","168.563","112.11M","-0.01%"
"2021-04-16","168.575","191.060","191.060","168.575","191.92M","-11.77%"
"2021-04-15","191.059","200.066","200.066","189.837","97.83M","-4.50%"
"2021-04-14","200.066","195.428","200.066","195.428","242.52M","2.39%"
"2021-04-13","195.405","161.107","195.405","161.107","263.34M","21.29%"
"2021-04-12","161.109","148.625","161.109","148.625","100.68M","8.38%"
"2021-04-11","148.647","150.548","158.010","148.647","184.20M","-1.30%"
"2021-04-10","150.600","111.991","150.600","111.991","291.74M","34.52%"
"2021-04-09","111.951","115.527","115.527","111.951","77.89M","-3.12%"
"2021-04-08","115.561","101.001","115.561","101.001","112.70M","14.42%"
"2021-04-07","101.001","120.094","120.094","101.001","257.86M","-15.90%"
"2021-04-06","120.094","97.200","120.094","97.200","402.90M","23.55%"
"2021-04-05","97.200","70.169","97.200","70.169","326.59M","38.52%"
"2021-04-04","70.169","64.199","70.169","64.199","50.48M","9.30%"
"2021-04-03","64.201","67.272","67.272","64.201","109.19M","-4.57%"
"2021-04-02","67.272","63.157","67.272","62.854","65.10M","6.52%"
"2021-04-01","63.156","62.854","63.156","62.854","59.77M","0.48%"
"2021-03-31","62.854","62.100","62.854","60.900","55.34M","1.21%"
"2021-03-30","62.100","62.000","62.100","62.000","53.28M","0.16%"
"2021-03-29","62.000","59.917","62.000","59.917","47.08M","3.46%"
"2021-03-28","59.927","60.010","60.010","59.927","32.41M","-0.16%"
"2021-03-27","60.026","61.834","61.834","60.026","42.22M","-2.92%"
"2021-03-26","61.834","55.863","61.834","55.863","76.62M","10.69%"
"2021-03-25","55.863","52.430","55.863","52.430","81.43M","6.55%"
"2021-03-24","52.430","59.854","59.854","52.430","94.83M","-12.33%"
"2021-03-23","59.802","59.438","59.802","59.438","95.13M","0.79%"
"2021-03-22","59.333","56.391","64.424","56.391","185.44M","5.23%"
"2021-03-21","56.386","57.229","57.229","56.386","76.79M","-1.47%"
"2021-03-20","57.228","50.878","57.228","50.878","117.10M","12.48%"
"2021-03-19","50.878","51.164","51.164","50.878","25.92M","-0.56%"
"2021-03-18","51.164","51.287","51.287","51.164","48.67M","-0.24%"
"2021-03-17","51.287","50.300","51.287","50.300","48.11M","1.99%"
"2021-03-16","50.285","47.764","51.877","47.764","153.44M","5.31%"
"2021-03-15","47.750","47.952","48.234","47.331","56.82M","-0.45%"
"2021-03-14","47.967","49.840","49.840","47.967","35.00M","-3.76%"
"2021-03-13","49.842","47.928","49.842","47.928","60.02M","3.99%"
"2021-03-12","47.929","49.046","49.046","47.929","55.83M","-2.28%"
"2021-03-11","49.047","50.030","50.030","49.047","46.38M","-1.96%"
"2021-03-10","50.030","52.601","52.601","50.030","62.11M","-4.89%"
"2021-03-09","52.601","51.500","52.601","51.500","45.77M","2.14%"
"2021-03-08","51.500","50.396","51.500","50.396","70.35M","2.19%"
"2021-03-07","50.396","50.024","50.396","50.024","37.86M","0.74%"
"2021-03-06","50.024","49.252","50.024","49.252","44.85M","1.57%"
"2021-03-05","49.252","51.975","51.975","49.252","74.49M","-5.19%"
"2021-03-04","51.950","48.135","51.950","48.135","128.49M","7.93%"
"2021-03-03","48.135","46.692","48.226","46.692","76.89M","3.09%"
"2021-03-02","46.692","47.734","47.734","46.692","67.71M","-2.18%"
"2021-03-01","47.734","44.401","47.734","44.401","62.90M","7.51%"
"2021-02-28","44.400","46.680","46.680","43.382","87.60M","-4.89%"
"2021-02-27","46.681","45.643","46.681","45.643","88.30M","2.27%"
"2021-02-26","45.643","46.483","46.483","45.643","113.55M","-1.64%"
"2021-02-25","46.406","49.863","49.863","46.406","87.81M","-7.08%"
"2021-02-24","49.943","50.450","52.900","49.943","137.27M","-1.00%"
"2021-02-23","50.450","59.756","59.756","48.657","462.77M","-15.57%"
"2021-02-22","59.756","57.561","59.756","57.561","502.90M","3.90%"
"2021-02-21","57.512","54.389","57.512","54.389","115.44M","5.73%"
"2021-02-20","54.397","59.673","59.673","54.397","176.47M","-8.85%"
"2021-02-19","59.679","56.299","59.679","56.299","165.51M","6.00%"
"2021-02-18","56.299","56.700","57.664","56.299","95.61M","-0.62%"
"2021-02-17","56.651","55.050","57.547","55.050","144.74M","2.91%"
"2021-02-16","55.049","57.992","58.500","55.049","183.95M","-5.07%"
"2021-02-15","57.992","62.250","62.250","57.992","195.91M","-6.84%"
"2021-02-14","62.250","66.400","66.400","62.250","163.32M","-6.25%"
"2021-02-13","66.400","63.847","66.400","63.847","266.20M","4.04%"
"2021-02-12","63.820","55.269","63.820","55.269","279.73M","15.52%"
"2021-02-11","55.248","52.852","55.248","52.852","133.09M","4.53%"
"2021-02-10","52.852","49.912","52.852","49.912","384.33M","5.89%"
"2021-02-09","49.912","47.538","49.912","47.538","203.20M","4.99%"
"2021-02-08","47.538","44.183","47.538","44.183","163.05M","7.44%"
"2021-02-07","44.248","46.578","46.578","44.248","145.16M","-5.00%"
"2021-02-06","46.578","47.599","47.599","46.578","129.22M","-2.15%"
"2021-02-05","47.599","47.101","47.599","46.661","223.66M","1.06%"
"2021-02-04","47.101","41.642","47.101","41.642","342.89M","13.11%"
"2021-02-03","41.642","38.999","41.642","38.999","177.39M","6.78%"
"2021-02-02","38.999","38.650","40.259","38.650","305.10M","0.90%"
"2021-02-01","38.650","51.400","51.400","38.650","1.11B","-24.74%"
"2021-01-31","51.352","46.149","51.352","46.149","697.85M","11.35%"
"2021-01-30","46.118","29.662","46.118","29.662","814.25M","55.48%"
"2021-01-29","29.662","27.561","30.100","27.561","277.56M","7.62%"
"2021-01-28","27.561","26.194","27.561","26.194","54.08M","5.18%"
"2021-01-27","26.204","27.768","27.768","26.204","53.88M","-5.63%"
"2021-01-26","27.768","27.823","27.823","27.768","39.32M","-0.23%"
"2021-01-25","27.832","28.424","28.462","27.832","63.16M","-2.08%"
"2021-01-24","28.424","28.188","28.424","28.188","45.53M","0.84%"
"2021-01-23","28.188","28.207","28.207","28.153","61.81M","-0.07%"
"2021-01-22","28.207","27.800","28.207","27.800","127.90M","1.46%"
